Date,Supply,AddressCount,Uncles,BtcPrice,Price
2017-04-29,0.5372985992064869,0.02185955540977576,0.08883248730964469,0.058790327216853684,69.83
2017-04-30,0.5381238706046387,0.02202161610952181,0.09390862944162437,0.05960562555855777,79.83
2017-05-01,0.5389488302631595,0.0222358581318251,0.1086294416243655,0.06294521299669179,77.53
2017-05-02,0.5397760072246882,0.022438544475050407,0.12538071065989848,0.06451832069446695,77.25
2017-05-03,0.5406064508662918,0.02259352179793405,0.11928934010152284,0.06659315044867539,80.37
2017-05-04,0.5414333512137821,0.022839565370422983,0.10152284263959391,0.06822374713208357,94.55
2017-05-05,0.5422679045496737,0.02304712571965569,0.1233502538071066,0.06775338270417736,90.79
2017-05-06,0.5431025852158373,0.023253146204353092,0.11979695431472082,0.06971323448711986,94.82
2017-05-07,0.5439422317625984,0.02350718368229922,0.11725888324873096,0.07018882518644723,90.46
2017-05-08,0.5447691145472926,0.023757177342074373,0.10761421319796954,0.07594295002116641,88.39
2017-05-09,0.5456052441441344,0.024029907436466463,0.12893401015228428,0.0776676195901558,86.27
2017-05-10,0.5464374352839503,0.024302342948077885,0.12639593908629443,0.08053161632896244,87.83
2017-05-11,0.5472729896992199,0.024566931845622447,0.10507614213197969,0.08403321818115303,88.2
2017-05-12,0.5481129040786219,0.024781522011211983,0.13604060913705585,0.07708750346240484,85.15
2017-05-13,0.5489349351408928,0.024967832229857483,0.11725888324873096,0.08112741127097695,87.96
2017-05-14,0.5497278602593227,0.02515234817156619,0.10659898477157362,0.08159254942746197,88.72
2017-05-15,0.5505276656031257,0.02539146904870945,0.14060913705583758,0.07826341453217031,90.32
2017-05-16,0.5513346541305348,0.02566559171624651,0.13451776649746194,0.07932957390209103,87.8
2017-05-17,0.5521186266136517,0.02597087320790231,0.10913705583756345,0.08309248932534063,86.98
2017-05-18,0.5529189500599401,0.02626876334978864,0.09898477157360405,0.08725782764802109,95.88
2017-05-19,0.553716476630949,0.02665307336742156,0.11065989847715738,0.09149110749917685,124.38
2017-05-20,0.5545216122833692,0.026972240420147887,0.10304568527918781,0.09557805175053963,123.06
2017-05-21,0.5553268050148765,0.027301824991208715,0.1401015228426396,0.09578710260738682,148.0
2017-05-22,0.5561352336915659,0.02774383306347319,0.13248730964467006,0.09997857228717316,160.39
2017-05-23,0.5569382354642598,0.028342358323156614,0.14060913705583758,0.10772390653336192,169.5
2017-05-24,0.5577431559724277,0.02891157259616367,0.14111675126903553,0.11674967727773974,193.03
2017-05-25,0.5585534375241061,0.029434349910836488,0.14568527918781726,0.10953219644509019,177.33
2017-05-26,0.5593674379978593,0.029893149201598985,0.14517766497461929,0.10627622934969505,162.83
2017-05-27,0.5601759369257331,0.030251817127187483,0.15482233502538073,0.09621565686392358,156.63
2017-05-28,0.560985884784285,0.030601580618724,0.15380710659898478,0.10335474362525543,172.86
2017-05-29,0.5618158981373846,0.030983841947018646,0.16294416243654825,0.10801657773294798,194.17
2017-05-30,0.5626538367022249,0.03157062406585457,0.20203045685279186,0.10354288939641793,228.58
2017-05-31,0.5634616814159439,0.03217749137428143,0.1685279187817259,0.10932837185966418,228.64
2017-06-01,0.5642504441516976,0.03269984020490964,0.16954314720812183,0.11504068652301389,220.7
2017-06-02,0.5650041164208388,0.03325453958090564,0.12487309644670053,0.11922170365995788,222.04
